lead_id,created_at,vertical,traffic_source,sub_id,state,cpl,status,buyer,sold_price,return_reason
L004233,2026-06-24 16:04,bathroom,facebook,fb_04,GA,23.59,sold,BuyerB,44.31,
L004234,2026-06-24 12:42,roofing,google,g_04,AZ,35.2,returned,BuyerD,33.95,duplicate
L004235,2026-06-24 10:35,bathroom,google,g_01,NY,32.85,sold,BuyerE,39.61,
L004236,2026-06-24 21:29,roofing,google,g_01,ND,25.58,sold,BuyerA,34.24,
L004237,2026-06-24 19:00,bathroom,facebook,fb_08,OH,29.48,sold,BuyerE,39.57,
L004238,2026-06-24 16:01,roofing,native,nt_01,FL,18.19,returned,BuyerC,50.35,no_answer
L004239,2026-06-24 16:48,roofing,facebook,fb_06,PA,22.29,sold,BuyerD,34.64,
L004240,2026-06-24 17:18,windows,facebook,fb_03,SC,17.31,returned,BuyerA,25.21,changed_mind
L004241,2026-06-24 18:52,roofing,google,g_04,AZ,30.89,sold,BuyerD,34.32,
L004242,2026-06-24 16:26,bathroom,facebook,fb_05,TX,32.77,sold,BuyerB,45,
L004243,2026-06-24 23:50,windows,google,g_02,VA,32.66,sold,BuyerB,29.38,
L004244,2026-06-24 15:08,bathroom,native,nt_01,AZ,20.58,sold,BuyerB,39.85,
L004245,2026-06-24 18:41,windows,facebook,fb_01,TN,19.41,sold,BuyerB,27.82,
L004246,2026-06-24 15:30,roofing,native,nt_01,CA,21.08,sold,BuyerA,34.7,
L004247,2026-06-24 12:09,bathroom,google,g_02,WY,28.54,sold,BuyerE,42.15,
L004248,2026-06-24 14:16,bathroom,facebook,fb_03,MI,30.15,sold,BuyerE,38.33,
L004249,2026-06-24 8:14,roofing,facebook,fb_08,FL,24.33,sold,BuyerA,32.98,
L004250,2026-06-24 15:28,windows,facebook,fb_06,NY,19.37,sold,BuyerB,28.33,
L004251,2026-06-24 15:28,roofing,google,g_03,AZ,32.8,unsold,,,
L004252,2026-06-24 10:28,bathroom,facebook,fb_03,AZ,29.89,unsold,,,
L004253,2026-06-24 8:39,bathroom,google,g_04,NY,32.02,returned,BuyerE,39.83,duplicate
L004254,2026-06-24 13:38,bathroom,facebook,fb_05,TN,31.35,sold,BuyerB,43.18,
L004255,2026-06-24 6:06,bathroom,facebook,fb_05,CA,24.2,sold,BuyerE,41.46,
L004256,2026-06-24 14:26,roofing,facebook,fb_04,OH,20.29,sold,BuyerA,36.81,
L004257,2026-06-24 16:27,roofing,google,g_03,TX,34.91,unsold,,,
L004258,2026-06-24 22:34,roofing,facebook,fb_08,GA,23,sold,BuyerD,32,
L004259,2026-06-24 15:11,roofing,facebook,fb_05,TX,19.03,returned,BuyerA,33.59,changed_mind
L004260,2026-06-24 20:07,windows,google,g_01,FL,34.95,sold,BuyerB,29.52,
L004261,2026-06-24 11:05,windows,facebook,fb_08,MO,21.81,sold,BuyerB,29.39,
L004262,2026-06-24 15:29,roofing,google,g_04,PA,29.37,sold,BuyerD,34.56,
L004263,2026-06-24 7:05,bathroom,facebook,fb_02,GA,22.25,unsold,,,
L004264,2026-06-24 12:51,roofing,google,g_03,CA,37.28,sold,BuyerA,37.36,
L004265,2026-06-24 14:01,roofing,facebook,fb_05,TX,21.47,sold,BuyerD,34.37,
L004266,2026-06-24 19:30,roofing,facebook,fb_08,OH,23.14,sold,BuyerD,33.89,
L004267,2026-06-24 13:53,roofing,facebook,fb_01,FL,29.94,unsold,,,
L004268,2026-06-24 13:17,windows,facebook,fb_05,OH,23.3,sold,BuyerA,26.46,
L004269,2026-06-24 17:06,roofing,facebook,fb_02,PA,25.58,sold,BuyerA,37.83,
L004270,2026-06-24 12:53,bathroom,google,g_01,CA,38.08,sold,BuyerE,38.42,
L004271,2026-06-24 11:35,bathroom,native,nt_02,PA,18.56,sold,BuyerB,42.42,
L004272,2026-06-24 15:55,roofing,google,g_04,TX,35.43,sold,BuyerD,34.29,
L004273,2026-06-24 13:33,roofing,google,g_02,CA,32.22,sold,BuyerD,31.4,
L004274,2026-06-24 13:12,roofing,facebook,fb_02,CO,18.28,sold,BuyerA,37.51,
L004275,2026-06-24 11:32,bathroom,google,g_01,MT,47.22,unsold,,,
L004276,2026-06-24 11:54,bathroom,google,g_03,PA,37.44,sold,BuyerB,42.45,
L004277,2026-06-24 6:14,bathroom,google,g_02,PA,36.48,sold,BuyerB,41.07,
L004278,2026-06-25 18:26,windows,facebook,fb_06,TX,18.95,sold,BuyerB,27.59,
L004279,2026-06-25 10:43,roofing,google,g_01,TX,32.09,sold,BuyerC,52.83,
L004280,2026-06-25 14:03,bathroom,native,nt_02,NJ,22.79,returned,BuyerE,41.85,no_answer
L004281,2026-06-25 12:59,roofing,google,g_04,GA,30.08,sold,BuyerC,53.74,
L004282,2026-06-25 9:37,windows,facebook,fb_06,OH,21.79,sold,BuyerB,27.45,
L004283,2026-06-25 12:06,bathroom,native,nt_01,OH,18.13,sold,BuyerB,44.88,
L004284,2026-06-25 21:33,windows,facebook,fb_03,CA,22.9,sold,BuyerB,25.49,
L004285,2026-06-25 11:36,bathroom,google,g_01,CO,37.36,sold,BuyerB,45.31,
L004286,2026-06-25 15:50,roofing,google,g_01,OH,29.25,unsold,,,
L004287,2026-06-25 17:59,roofing,facebook,fb_01,NC,25.65,unsold,,,
L004288,2026-06-25 18:17,windows,google,g_03,FL,28.68,sold,BuyerB,27.23,
L004289,2026-06-25 6:13,roofing,facebook,fb_07,TX,17.37,sold,BuyerC,53.05,
L004290,2026-06-25 17:47,windows,facebook,fb_05,FL,20.6,sold,BuyerF,27.16,
L004291,2026-06-25 18:42,windows,facebook,fb_01,SC,17.42,sold,BuyerB,27.61,
L004292,2026-06-25 13:30,windows,facebook,fb_01,NJ,17.39,sold,BuyerB,26.48,
L004293,2026-06-25 10:02,windows,native,nt_02,TN,15.22,sold,BuyerB,29.43,
L004294,2026-06-25 10:08,bathroom,facebook,fb_03,SC,26.41,sold,BuyerB,45.45,
L004295,2026-06-25 14:05,roofing,google,g_03,TX,35.79,sold,BuyerC,54.88,
L004296,2026-06-25 17:17,bathroom,facebook,fb_07,TX,28.53,sold,BuyerE,39.54,
L004297,2026-06-25 11:26,bathroom,google,g_03,FL,27.91,sold,BuyerE,41.58,
L004298,2026-06-25 8:10,windows,facebook,fb_06,CA,18.61,sold,BuyerB,27.21,
L004299,2026-06-25 6:42,windows,native,nt_02,IL,14.39,sold,BuyerF,27.39,
L004300,2026-06-25 23:22,windows,google,g_02,IL,28.03,sold,BuyerB,29.71,
L004301,2026-06-25 9:50,windows,google,g_02,FL,31.94,sold,BuyerB,29.09,
L004302,2026-06-25 11:28,roofing,facebook,fb_03,CO,24.59,sold,BuyerD,37.1,
L004303,2026-06-25 6:08,bathroom,facebook,fb_04,NY,28.92,sold,BuyerB,42.58,
L004304,2026-06-25 12:42,bathroom,facebook,fb_03,TX,31.21,sold,BuyerE,40.11,
L004305,2026-06-25 14:39,roofing,facebook,fb_01,TX,22.79,sold,BuyerC,52.94,
L004306,2026-06-25 10:38,roofing,facebook,fb_01,SC,27.32,sold,BuyerA,34.73,
L004307,2026-06-25 17:40,windows,google,g_02,MI,18.97,sold,BuyerF,27.89,
L004308,2026-06-25 12:47,roofing,facebook,fb_02,IL,28.39,returned,BuyerD,35.38,out_of_service_area
L004309,2026-06-25 12:26,bathroom,facebook,fb_08,TX,24.06,sold,BuyerB,41.88,
L004310,2026-06-25 15:55,bathroom,facebook,fb_05,FL,27.4,sold,BuyerB,45.32,
L004311,2026-06-25 11:33,roofing,native,nt_02,TN,17.84,sold,BuyerA,36.26,
L004312,2026-06-25 15:11,roofing,facebook,fb_02,ID,25.62,sold,BuyerD,33.42,
L004313,2026-06-25 12:17,windows,facebook,fb_04,TX,20.34,sold,BuyerA,29.1,
L004314,2026-06-25 22:07,roofing,google,g_03,GA,34.66,sold,BuyerD,37.72,
L004315,2026-06-25 21:53,roofing,google,g_03,TX,37.78,returned,BuyerC,52.86,duplicate
L004316,2026-06-25 17:26,bathroom,facebook,fb_04,VA,20.38,sold,BuyerE,40.59,
L004317,2026-06-25 14:19,roofing,facebook,fb_01,NY,21.73,unsold,,,
L004318,2026-06-25 10:06,bathroom,native,nt_01,TX,25.22,sold,BuyerB,42.08,
L004319,2026-06-25 13:38,bathroom,facebook,fb_02,OH,27.73,sold,BuyerB,41.83,
L004320,2026-06-25 16:43,windows,google,g_02,GA,27.64,sold,BuyerF,27.73,
L004321,2026-06-25 15:26,windows,facebook,fb_04,PA,18.23,sold,BuyerB,28.92,
L004322,2026-06-25 15:31,bathroom,google,g_03,AZ,37.15,returned,BuyerB,45.08,no_answer
L004323,2026-06-25 11:16,bathroom,facebook,fb_03,IL,28.36,sold,BuyerB,45.59,
L004324,2026-06-25 9:51,roofing,facebook,fb_08,OH,19.04,unsold,,,
L004325,2026-06-25 14:04,bathroom,facebook,fb_02,TN,25.66,sold,BuyerB,47.93,
L004326,2026-06-25 13:31,roofing,google,g_04,CA,33,sold,BuyerA,36.54,
L004327,2026-06-25 17:44,bathroom,facebook,fb_01,OH,28.94,sold,BuyerE,39.7,
L004328,2026-06-25 19:09,windows,facebook,fb_03,OH,20.07,sold,BuyerA,28.52,
L004329,2026-06-25 16:08,roofing,google,g_01,NY,29.18,sold,BuyerD,35.54,
L004330,2026-06-25 14:01,windows,facebook,fb_04,IL,19.94,sold,BuyerB,29.24,
L004331,2026-06-25 13:54,roofing,facebook,fb_05,OH,19.69,returned,BuyerA,35.96,not_homeowner
L004332,2026-06-25 23:20,roofing,facebook,fb_04,FL,22.19,sold,BuyerC,51.79,
L004333,2026-06-25 14:50,windows,facebook,fb_01,FL,22.13,sold,BuyerF,28.65,
L004334,2026-06-25 11:31,roofing,facebook,fb_05,SC,25.76,sold,BuyerA,36.89,
L004335,2026-06-25 23:48,windows,facebook,fb_04,CA,23.06,returned,BuyerB,28.01,no_answer
L004336,2026-06-25 13:37,windows,google,g_04,IN,25.12,sold,BuyerB,29.16,
L004337,2026-06-25 9:06,windows,native,nt_02,AZ,15.78,returned,BuyerB,27.22,duplicate
L004338,2026-06-25 18:26,roofing,facebook,fb_02,MI,17.34,sold,BuyerD,33.25,
L004339,2026-06-25 12:19,windows,facebook,fb_06,CA,20.52,sold,BuyerB,28.09,
L004340,2026-06-25 14:47,roofing,facebook,fb_02,MO,26.39,unsold,,,
L004341,2026-06-25 9:31,roofing,facebook,fb_05,CO,19.74,sold,BuyerA,33.44,
L004342,2026-06-25 9:45,roofing,facebook,fb_04,MI,21.42,sold,BuyerD,32.71,
L004343,2026-06-25 6:30,roofing,facebook,fb_05,CA,26.78,sold,BuyerA,38.6,
L004344,2026-06-25 14:51,roofing,facebook,fb_06,PA,22.94,returned,BuyerA,37.24,duplicate
L004345,2026-06-25 19:34,roofing,facebook,fb_08,OH,25.26,sold,BuyerD,34.08,
L004346,2026-06-25 17:11,roofing,facebook,fb_01,SC,24.55,returned,BuyerA,36.64,out_of_service_area
L004347,2026-06-25 17:59,bathroom,facebook,fb_05,TX,30.47,sold,BuyerB,43,
L004348,2026-06-25 17:43,roofing,google,g_03,CO,36.3,sold,BuyerA,30.92,
L004349,2026-06-25 12:14,roofing,native,nt_01,IL,16.5,sold,BuyerD,35.51,
L004350,2026-06-25 11:33,roofing,facebook,fb_07,GA,23.56,sold,BuyerC,47.52,
L004351,2026-06-25 11:27,windows,google,g_03,GA,31.01,sold,BuyerB,26.52,
L004352,2026-06-25 18:24,roofing,facebook,fb_03,NC,26.1,sold,BuyerA,36.18,
L004353,2026-06-25 13:41,roofing,facebook,fb_08,AZ,22.51,unsold,,,
L004354,2026-06-25 13:48,bathroom,facebook,fb_08,NC,30.7,sold,BuyerB,40.45,
L004355,2026-06-25 12:28,roofing,facebook,fb_08,TX,22.83,sold,BuyerC,50.87,
L004356,2026-06-25 14:29,roofing,facebook,fb_08,ID,18.82,sold,BuyerD,30.76,
L004357,2026-06-25 12:46,roofing,facebook,fb_02,TN,19.82,sold,BuyerD,32.82,
L004358,2026-06-25 6:00,windows,google,g_02,ND,24.74,sold,BuyerB,29.35,
L004359,2026-06-25 9:23,windows,google,g_02,CO,32.97,sold,BuyerB,26.52,
L004360,2026-06-25 14:05,roofing,facebook,fb_05,VA,22.62,sold,BuyerD,30.68,
L004361,2026-06-25 23:31,bathroom,google,g_04,NY,38.04,sold,BuyerB,47.01,
L004362,2026-06-25 8:22,roofing,facebook,fb_07,NC,22.12,sold,BuyerA,33.71,
L004363,2026-06-25 18:28,windows,google,g_01,TX,23.86,sold,BuyerB,28.15,
L004364,2026-06-25 12:10,windows,facebook,fb_02,TX,19.92,sold,BuyerB,30.92,
L004365,2026-06-25 10:32,windows,google,g_01,MI,26.69,unsold,,,
L004366,2026-06-25 12:26,bathroom,native,nt_01,AZ,23.95,unsold,,,
L004367,2026-06-25 16:28,roofing,facebook,fb_03,PA,22.26,sold,BuyerA,36.38,
L004368,2026-06-25 11:05,roofing,facebook,fb_07,TX,25.7,sold,BuyerC,53,
L004369,2026-06-25 9:32,windows,facebook,fb_03,IL,18.85,sold,BuyerB,29.87,
L004370,2026-06-25 8:04,windows,native,nt_01,NY,16.25,sold,BuyerB,27.98,
L004371,2026-06-25 10:41,windows,facebook,fb_04,TX,22.61,sold,BuyerB,28.24,
L004372,2026-06-25 20:46,roofing,facebook,fb_07,ID,27.83,returned,BuyerD,34.48,not_homeowner
L004373,2026-06-25 20:52,bathroom,google,g_01,CA,32.86,sold,BuyerB,43.18,
L004374,2026-06-25 18:20,roofing,facebook,fb_02,MI,23.4,unsold,,,
L004375,2026-06-25 18:58,roofing,facebook,fb_03,AZ,22.04,returned,BuyerA,35.44,out_of_service_area
L004376,2026-06-25 10:56,bathroom,facebook,fb_02,NY,29.73,returned,BuyerB,45.67,not_homeowner
L004377,2026-06-25 22:31,bathroom,facebook,fb_01,CA,30.9,unsold,,,
L004378,2026-06-25 12:03,roofing,native,nt_01,TN,20.33,sold,BuyerD,31.34,
L004379,2026-06-25 11:04,windows,google,g_02,MO,26.67,sold,BuyerB,26.03,
L004380,2026-06-25 20:26,bathroom,facebook,fb_05,FL,32.33,sold,BuyerE,41.18,
L004381,2026-06-25 11:45,roofing,google,g_03,SC,39.01,sold,BuyerA,38.12,
L004382,2026-06-25 15:47,bathroom,facebook,fb_02,OH,25.36,returned,BuyerB,42.88,not_homeowner
L004383,2026-06-25 11:27,bathroom,facebook,fb_07,CO,23.9,sold,BuyerB,43.15,
L004384,2026-06-25 17:48,windows,native,nt_01,GA,18.43,unsold,,,
L004385,2026-06-25 16:34,roofing,facebook,fb_04,VA,19.52,returned,BuyerA,33.33,no_answer
L004386,2026-06-25 18:32,bathroom,facebook,fb_07,IN,24.59,sold,BuyerE,40.16,
L004387,2026-06-25 10:33,bathroom,facebook,fb_08,MI,26.34,sold,BuyerB,44.26,
L004388,2026-06-25 13:52,windows,facebook,fb_04,CA,19.92,sold,BuyerB,26.61,
L004389,2026-06-25 10:18,bathroom,facebook,fb_08,CA,28.48,returned,BuyerB,43.95,not_homeowner
L004390,2026-06-25 14:50,windows,google,g_01,TN,27.66,unsold,,,
L004391,2026-06-25 18:20,roofing,facebook,fb_05,CO,21.14,sold,BuyerD,35.46,
L004392,2026-06-25 16:11,roofing,google,g_03,FL,32.27,sold,BuyerC,49.45,
L004393,2026-06-25 9:33,windows,facebook,fb_06,FL,19.8,returned,BuyerB,28.09,bad_number
L004394,2026-06-25 15:27,bathroom,google,g_01,MI,31.39,sold,BuyerE,35.74,
L004395,2026-06-25 16:10,roofing,google,g_02,MI,25.12,unsold,,,
L004396,2026-06-25 6:13,roofing,google,g_01,AZ,35.14,unsold,,,
L004397,2026-06-25 15:35,roofing,google,g_03,CA,36.35,sold,BuyerD,35.35,
L004398,2026-06-25 12:11,roofing,google,g_02,TX,26.16,returned,BuyerA,34.21,changed_mind
L004399,2026-06-25 15:18,windows,google,g_04,TX,31.27,sold,BuyerB,28.2,
L004400,2026-06-25 16:09,windows,facebook,fb_08,MO,22.1,sold,BuyerB,27.92,
L004401,2026-06-25 8:26,roofing,google,g_02,AZ,33.54,sold,BuyerD,34.25,
L004402,2026-06-25 9:18,windows,native,nt_02,WY,15.54,sold,BuyerB,26.73,
L004403,2026-06-25 17:15,roofing,facebook,fb_05,TN,23.32,sold,BuyerD,32.91,
L004404,2026-06-25 12:49,windows,facebook,fb_03,PA,20.02,sold,BuyerF,27.72,
L004405,2026-06-25 11:56,windows,google,g_01,OH,22.63,unsold,,,
L004406,2026-06-25 19:00,windows,google,g_01,NY,33.48,returned,BuyerB,27.3,no_answer
L004407,2026-06-25 14:42,bathroom,facebook,fb_08,NJ,23.06,sold,BuyerE,39.47,
L004408,2026-06-25 15:52,roofing,native,nt_01,TX,16.12,unsold,,,
L004409,2026-06-25 16:42,bathroom,native,nt_02,CO,21.97,sold,BuyerB,42.71,
L004410,2026-06-25 17:40,bathroom,facebook,fb_05,FL,26.62,sold,BuyerE,43.88,
L004411,2026-06-25 13:38,roofing,facebook,fb_02,GA,22.83,sold,BuyerC,50.28,
L004412,2026-06-25 21:15,roofing,facebook,fb_08,TX,17.28,sold,BuyerC,54.87,
L004413,2026-06-25 13:14,roofing,facebook,fb_02,AZ,29.09,sold,BuyerA,35.57,
L004414,2026-06-25 12:19,roofing,google,g_01,TN,26.82,sold,BuyerA,36.93,
L004415,2026-06-25 14:32,roofing,google,g_02,FL,32.15,sold,BuyerC,50.85,
L004416,2026-06-25 8:13,bathroom,facebook,fb_04,IL,25.04,sold,BuyerB,47.04,
L004417,2026-06-25 14:08,windows,facebook,fb_07,CO,19.44,sold,BuyerB,28.22,
L004418,2026-06-25 19:06,windows,facebook,fb_03,AZ,19.29,sold,BuyerB,30.19,
L004419,2026-06-25 17:04,roofing,facebook,fb_01,MO,26.05,sold,BuyerA,37.14,
L004420,2026-06-25 15:44,roofing,facebook,fb_07,NY,22.9,sold,BuyerA,32.67,
L004421,2026-06-25 14:44,windows,facebook,fb_04,ND,17.33,unsold,,,
L004422,2026-06-25 14:50,windows,facebook,fb_07,TX,22.42,sold,BuyerF,27.48,
L004423,2026-06-25 6:14,windows,facebook,fb_08,IL,21.47,sold,BuyerB,28.9,
L004424,2026-06-25 10:52,windows,google,g_03,CA,23.98,sold,BuyerB,30,
L004425,2026-06-25 16:29,bathroom,facebook,fb_04,GA,25.21,sold,BuyerB,43.82,
L004426,2026-06-25 16:12,windows,facebook,fb_01,GA,21.11,unsold,,,
L004427,2026-06-25 16:04,windows,facebook,fb_02,NC,21.56,returned,BuyerB,27.77,out_of_service_area
L004428,2026-06-25 12:41,bathroom,facebook,fb_07,FL,28.41,returned,BuyerB,46.91,no_answer
L004429,2026-06-25 11:53,roofing,facebook,fb_04,MI,22.28,sold,BuyerD,37.17,
L004430,2026-06-25 18:56,roofing,facebook,fb_03,NY,22.61,sold,BuyerA,35.21,
L004431,2026-06-25 8:27,windows,facebook,fb_07,TX,19.73,sold,BuyerB,28.22,
L004432,2026-06-25 15:25,roofing,facebook,fb_02,MI,25.01,sold,BuyerD,30.93,
L004433,2026-06-25 14:51,roofing,google,g_03,MI,34.07,sold,BuyerD,33.08,
L004434,2026-06-25 18:32,roofing,facebook,fb_07,IN,25.9,sold,BuyerD,30.78,
L004435,2026-06-25 21:59,windows,facebook,fb_08,GA,21.28,sold,BuyerB,29.23,
L004436,2026-06-25 14:26,roofing,facebook,fb_08,OH,24.23,sold,BuyerA,37.48,
L004437,2026-06-25 14:06,windows,facebook,fb_05,WY,19.04,sold,BuyerB,27.69,
L004438,2026-06-25 12:46,windows,facebook,fb_05,CA,16.97,sold,BuyerB,26.61,
L004439,2026-06-25 12:02,roofing,facebook,fb_03,FL,24.6,sold,BuyerC,53.86,
L004440,2026-06-25 8:22,windows,facebook,fb_01,TN,17.25,sold,BuyerB,31.02,
L004441,2026-06-25 11:33,roofing,native,nt_01,TN,22.77,sold,BuyerD,30.42,
L004442,2026-06-25 9:02,bathroom,facebook,fb_05,FL,25.84,unsold,,,
L004443,2026-06-25 17:16,bathroom,google,g_04,TX,36.92,sold,BuyerB,43.16,
L004444,2026-06-25 11:58,roofing,facebook,fb_07,CA,20.79,sold,BuyerA,33.82,
L004445,2026-06-25 16:13,windows,native,nt_02,PA,14.36,sold,BuyerB,27.78,
L004446,2026-06-25 8:21,windows,native,nt_01,SC,10.38,sold,BuyerB,28.05,
L004447,2026-06-25 21:25,bathroom,facebook,fb_05,CA,28.52,sold,BuyerE,37.71,
L004448,2026-06-25 13:05,windows,facebook,fb_07,NC,22.91,sold,BuyerB,31.16,
L004449,2026-06-25 6:53,bathroom,facebook,fb_06,TX,24.68,sold,BuyerE,39.51,
L004450,2026-06-25 15:47,windows,facebook,fb_06,MT,20.31,unsold,,,
L004451,2026-06-25 18:58,roofing,facebook,fb_01,SC,21.5,sold,BuyerD,32.75,
L004452,2026-06-25 16:26,windows,google,g_04,TX,24.24,sold,BuyerF,27.14,
L004453,2026-06-25 17:50,bathroom,facebook,fb_07,NY,21.8,sold,BuyerE,41.34,
L004454,2026-06-25 14:26,roofing,facebook,fb_05,PA,26.42,sold,BuyerA,41.18,
L004455,2026-06-25 14:41,windows,facebook,fb_01,FL,23.05,sold,BuyerB,27.3,
L004456,2026-06-25 15:31,roofing,facebook,fb_02,MO,26.27,sold,BuyerD,33.39,
L004457,2026-06-25 17:53,bathroom,facebook,fb_05,IN,22.92,sold,BuyerB,45.22,
L004458,2026-06-25 6:44,roofing,facebook,fb_01,AZ,24.75,sold,BuyerA,35.15,
L004459,2026-06-25 18:27,bathroom,facebook,fb_02,FL,28.1,sold,BuyerB,45.55,
L004460,2026-06-25 8:43,bathroom,google,g_01,TX,38,sold,BuyerB,38.67,
L004461,2026-06-25 19:17,bathroom,facebook,fb_04,CA,28.42,unsold,,,
L004462,2026-06-25 10:38,roofing,facebook,fb_07,NY,22.19,sold,BuyerA,36.69,
L004463,2026-06-25 13:55,windows,facebook,fb_02,NC,14.84,sold,BuyerB,27.79,
L004464,2026-06-25 16:53,roofing,facebook,fb_06,TN,22.16,sold,BuyerA,36.75,
L004465,2026-06-25 12:56,windows,facebook,fb_04,CA,17.34,sold,BuyerB,27.58,
L004466,2026-06-25 15:41,roofing,facebook,fb_07,MO,22.58,sold,BuyerA,36.86,
L004467,2026-06-25 18:36,windows,facebook,fb_03,NC,18.16,sold,BuyerB,29.7,
L004468,2026-06-25 14:41,roofing,facebook,fb_02,FL,19.04,unsold,,,
L004469,2026-06-25 12:52,roofing,facebook,fb_04,TX,22.01,sold,BuyerA,35.22,
L004470,2026-06-25 15:05,roofing,facebook,fb_02,FL,23.97,sold,BuyerA,34.07,
L004471,2026-06-25 15:19,windows,facebook,fb_06,PA,19.29,sold,BuyerB,26.47,
L004472,2026-06-25 9:44,windows,facebook,fb_01,OH,22.5,sold,BuyerB,26.72,
L004473,2026-06-25 11:00,roofing,native,nt_01,OH,20.28,sold,BuyerA,36.84,
L004474,2026-06-25 12:56,roofing,google,g_04,CA,27.21,sold,BuyerD,36.82,
L004475,2026-06-25 10:07,roofing,google,g_03,CA,35.95,sold,BuyerD,33.42,
L004476,2026-06-25 17:04,windows,native,nt_02,FL,19.54,sold,BuyerB,28.11,
L004477,2026-06-25 12:28,roofing,facebook,fb_05,OH,26.11,sold,BuyerD,31.91,
L004478,2026-06-25 11:53,roofing,facebook,fb_05,CA,22.79,sold,BuyerA,36.59,
L004479,2026-06-25 11:29,bathroom,facebook,fb_04,ID,21.55,unsold,,,
L004480,2026-06-25 17:43,roofing,facebook,fb_08,ID,26.66,sold,BuyerD,36.9,
L004481,2026-06-25 12:21,roofing,google,g_02,FL,34.99,sold,BuyerD,33.75,
L004482,2026-06-25 20:29,bathroom,facebook,fb_07,OH,28,sold,BuyerB,48.58,
L004483,2026-06-25 7:33,bathroom,google,g_03,NC,32.6,sold,BuyerB,44.86,
L004484,2026-06-25 15:24,windows,facebook,fb_02,AZ,18.83,sold,BuyerA,27.31,
L004485,2026-06-25 13:08,roofing,google,g_01,FL,40.79,sold,BuyerD,32.59,
L004486,2026-06-25 18:59,bathroom,facebook,fb_07,NJ,27.03,unsold,,,
L004487,2026-06-25 23:41,bathroom,google,g_02,FL,37.34,sold,BuyerB,39.67,
L004488,2026-06-25 16:17,roofing,facebook,fb_05,MI,19.52,sold,BuyerD,36.71,
L004489,2026-06-25 10:16,roofing,facebook,fb_07,TX,21.89,sold,BuyerD,32.73,
L004490,2026-06-25 23:42,roofing,facebook,fb_01,CA,23.65,unsold,,,
L004491,2026-06-25 11:27,roofing,facebook,fb_05,FL,25.76,sold,BuyerD,35.75,
L004492,2026-06-25 17:46,windows,native,nt_01,CA,15.05,returned,BuyerB,28.43,bad_number
L004493,2026-06-25 17:10,windows,facebook,fb_02,TN,22.28,sold,BuyerB,28.15,
L004494,2026-06-25 12:27,bathroom,facebook,fb_05,NJ,24.36,returned,BuyerB,41.08,no_answer
L004495,2026-06-25 16:47,roofing,facebook,fb_08,OH,22.24,returned,BuyerA,33.9,no_answer
L004496,2026-06-25 13:10,windows,facebook,fb_05,MI,22.27,sold,BuyerB,28.68,
L004497,2026-06-25 17:31,roofing,facebook,fb_01,AZ,23.92,sold,BuyerD,33.77,
L004498,2026-06-25 12:08,roofing,google,g_03,SC,29.69,sold,BuyerD,35.03,
L004499,2026-06-26 17:28,windows,facebook,fb_03,GA,18.73,sold,BuyerF,27.25,
L004500,2026-06-26 15:11,roofing,facebook,fb_03,SC,23.41,sold,BuyerA,36.2,
L004501,2026-06-26 13:52,roofing,facebook,fb_04,FL,20.75,sold,BuyerC,50.1,
L004502,2026-06-26 9:03,roofing,facebook,fb_07,CO,19.75,returned,BuyerD,32.83,no_answer
L004503,2026-06-26 14:13,roofing,google,g_02,CO,27.32,unsold,,,
L004504,2026-06-26 17:28,roofing,native,nt_02,NJ,20.55,sold,BuyerA,36.59,
L004505,2026-06-26 15:44,windows,google,g_01,GA,22.87,sold,BuyerB,27.22,
L004506,2026-06-26 20:06,windows,google,g_04,NC,23.88,unsold,,,
L004507,2026-06-26 10:11,roofing,google,g_04,AZ,31.57,sold,BuyerD,34.13,
L004508,2026-06-26 14:03,roofing,facebook,fb_01,NJ,21.01,sold,BuyerA,36.98,
L004509,2026-06-26 18:55,bathroom,facebook,fb_02,IL,24.2,unsold,,,
L004510,2026-06-26 15:42,bathroom,facebook,fb_05,OH,25.88,sold,BuyerB,45.11,
L004511,2026-06-26 6:52,roofing,facebook,fb_01,PA,23.07,sold,BuyerA,31.93,
L004512,2026-06-26 19:50,roofing,facebook,fb_08,TX,20.13,sold,BuyerC,48.68,
L004513,2026-06-26 15:33,bathroom,facebook,fb_06,NC,34.47,returned,BuyerB,44.32,not_homeowner
L004514,2026-06-26 13:54,roofing,facebook,fb_02,MI,19.45,sold,BuyerA,38.68,
L004515,2026-06-26 9:16,roofing,facebook,fb_01,FL,20.21,returned,BuyerC,53.02,no_answer
L004516,2026-06-26 19:37,roofing,native,nt_02,FL,18.11,sold,BuyerC,52.62,
L004517,2026-06-26 12:13,roofing,google,g_01,NC,27.39,sold,BuyerA,37.86,
L004518,2026-06-26 14:08,roofing,facebook,fb_04,FL,21.84,sold,BuyerC,50.86,
L004519,2026-06-26 16:39,roofing,facebook,fb_04,NJ,25.13,sold,BuyerA,39.38,
L004520,2026-06-26 6:53,roofing,google,g_01,TN,30.41,sold,BuyerA,34.54,
L004521,2026-06-26 9:46,bathroom,facebook,fb_03,NC,22.41,sold,BuyerB,44.12,
L004522,2026-06-26 21:10,roofing,facebook,fb_07,GA,22.5,sold,BuyerC,52.94,
L004523,2026-06-26 8:43,windows,facebook,fb_06,GA,19.62,sold,BuyerB,28.41,
L004524,2026-06-26 8:42,windows,facebook,fb_08,NC,20.14,sold,BuyerF,27.16,
